Rest_id,Rest_name,Cuisines,CFT,Locality,Total_Orders,Late_Night_Orders,Priority,Zomato_Ratings,Zomato_total_votes
7065,Cafe Coffee Day,"Fast Food,Cafe",275,Lavelle Road,385,8,P1,-,-
7066,Cafe Coffee Day,"Fast Food,Cafe",275,Hm Towers,98,8,BLANK,-,-
7067,Cafe Coffee Day,"Fast Food,Cafe",275,Opp to Nandhini Restaurant,171,-,P3,-,-
7068,Cafe Coffee Day,"Fast Food,Cafe",275,"Near Church, Nandidurga Road",50,-,P5,-,-
7069,Cafe Coffee Day,"Fast Food,Cafe",275,100 Feet Road,400,31,P5,-,-
7070,Cafe Coffee Day,"Cafe,Fast Food",275,Sarjapur Outer Ring Road,130,21,P5,-,-
7071,Cafe Coffee Day,"Cafe,Fast Food",275,Outer Ring Road,31,-,P5,-,-
7072,Cafe Coffee Day,"Fast Food,Cafe",275,Sarjapur Outer Ring Road,366,-,P4,-,-
7073,Cafe Coffee Day,"Fast Food,Cafe",275,Near Vaidhehi Hospital,130,5,P4,-,-
7074,Cafe Coffee Day,"Fast Food,Cafe",275,Global Ventures White Field,377,12,P5,-,-
7075,Cafe Coffee Day,"Fast Food,Cafe",275,Prestige Shantiniketan,202,-,P5,-,-
7076,Cafe Coffee Day,"Fast Food,Cafe",275,Varthur Main Road,383,3,P5,-,-
7077,Cafe Coffee Day,"Fast Food,Cafe",275,Kaikondrahalli,391,-,P5,-,-
7078,Cafe Coffee Day,"Fast Food,Cafe",275,Karthik Nagar,230,8,P5,-,-
7090,FreshMenu,"Chinese,Continental,Italian,Mediterranean,Thai,Lebanese",500,Gurupanapalya,582,-,BLANK,3.5,110
7093,Cafe Coffee Day,"Fast Food,Cafe",275,Ganga Nagar,26,4,BLANK,-,-
7094,Cafe Coffee Day,"Fast Food,Cafe",275,Sanjay Nagar,198,4,BLANK,-,-
7095,Cafe Coffee Day,"Fast Food,Cafe",275,Old Airport Road,333,24,P5,-,-
7096,Cafe Coffee Day,"Fast Food,Cafe",275,Jaraganahalli,53,-,P5,-,-
7127,Cheesiano Pizza,"Fast Food,Pizzas",400,Elite Transbay,515,133,P5,3.5,102
7128,Cheesiano Pizza,"Fast Food,Pizzas",400,Paud Road,418,-,P3,3.4,86
7129,Charcoal Biryani,"North Indian,Biryani",450,IIT Main Gate,170,-,P3,3.3,97
7130,Charcoal Biryani,"North Indian,Biryani",450,Pali Naka,100,-,P3,3.2,60
7131,Charcoal Biryani,"North Indian,Biryani",450,Opp. Inorbit Mall,119,-,P2,-,-
7132,Charcoal Biryani,"North Indian,Biryani",450,Versova,85,-,P3,3.5,33
7133,Charcoal Biryani,"North Indian,Biryani",450,Marine Lines,130,-,BLANK,-,-
7134,Charcoal Biryani,Biryani,450,Opp. Todi Mills,266,-,P2,3.6,169
7135,Charcoal Biryani,"North Indian,Biryani",450,King Circle Flyover,321,-,P3,-,-
7136,Charcoal Biryani,Biryani,450,Chetana College,108,-,P3,-,-
7139,Triptify,North Indian,160,Anjaiah Nagar,1913,-,P5,3.6,41
7140,Kwality Walls Happiness Station,Desserts,200,S R Nagar,83,-,BLANK,-,-
7143,Chicago Pizza,"Italian,Fast Food,Pizzas",700,MGF Metropolitan,6,-,P3,-,-
7148,Apple A Day,"Healthy Food,Juices",350,Amjad Khan Chowk,640,-,P4,3.5,28
7149,Apple A Day,"Healthy Food,Juices",350,Juhu Koliwada,77,-,P5,3.2,9
7155,Jumbo King,"Maharashtrian,Street Food",70,Shagun Chowk,62,-,P5,-,-
7157,Jumbo King,"Maharashtrian,Street Food",70,Mhalasakant Chowk,227,-,P5,-,-
7161,Kwality,"North Indian,Mughlai",800,Old Mumbai Pune Highway,58,-,P2,-,-
7162,Kwality,"North Indian,Mughlai",800,East Street,101,-,P1,3.7,425
7163,Punjab Junction,"North Indian,Fast Food",500,Old Gurgaon (Zone 6),1962,-,P1,3.3,119
7166,Comfotel,"North Indian,Chinese",500,Bhawanipur,4,-,P6,0,0
7167,Silk Route,"Chinese,Thai",700,GOLF GREEEN,126,-,P2,3.8,286
7168,Baskin Robbins-Prince Anwar Shah,"Ice Cream,Desserts",400,Lake Gardens,1056,104,P3,-,-
7172,Kusum Rolls,Fast Food,100,Park Street near Oly Pub,781,-,P1,3.9,647
7173,Plaite,"Chinese,Bengali,Seafood",450,AjoyNagar,397,-,P5,-,-
7176,Bibi of Taaja's,"Chinese,Continental,Italian,Mexican",1000,Lake gardens,23,-,P2,3.5,146
7180,Cocoa Patisserie & Bakery,"Cafe,Bakery",400,Gokhale Nagar,33,-,P1,-,-
7184,Cafe Cool,"Fast Food,Cafe",250,Sector 27,79,-,P5,-,-
7185,The Palms,North Indian,850,Southern Avenue,39,-,P0,4.6,489
7187,The 5SOS Cafe,"Chinese,Continental",350,Dover Lane,140,-,P2,3.6,126
7188,Oceania,"North Indian,Chinese,Continental",1000,Southern Avenue,95,-,P3,-,-
7190,The Howrah Bridge,"North Indian,Chinese",500,Ruby- Kalikapur,1118,-,P4,3.1,43
7191,Utsav,"North Indian,Chinese,Continental,Italian",700,Satish Mukherjee Road,56,-,P3,3.5,69
7192,Gossip,"North Indian,Chinese,Continental",850,AjoyNagar,54,-,P1,3.7,314
7196,Afraa Deli-Park Circus,"Cafe,Continental,Fast Food",500,A.J.C. Bose Road,47,-,P2,-,-
7197,Cafe Goa,"Goan,Seafood",500,Opposite Syska Led office,427,-,P0,-,-
7199,Afraa Deli-Sector 1,"Cafe,Continental,Fast Food",500,Sector 1,294,-,P1,-,-
7200,Afraa Creperie,"Desserts,Continental,Italian,Cafe,Bakery",1000,Salt lake-City Centre,42,-,P0,-,-
7201,Noodle Mee,Chinese,850,Elgin Road,270,-,P1,4,176
7203,Taj Mahal Hotel - Abids,"North Indian,Chinese,South Indian",700,Abids Road,1060,-,P1,-,-
7204,Afraa Restaurant,"Continental,Italian,Mediterranean",1800,Salt Lake City Centre,17,-,P0,3.1,12
7207,Healthy Restaurant,South Indian,350,Ameerpet,235,-,P3,-,-
7209,Terrassen cafe,"Healthy Food,Snacks",200,Road no 3,108,-,P3,3.9,82
7210,Donne Biryani House,"Andhra,Biryani",200,Arekere Mico Layout,150,-,P5,-,-
7212,Hotel Empire,"North Indian,Chinese,South Indian",700,80 Feet Road,1091,80,P5,-,-
7222,Makers of Milkshakes,Desserts,260,Road No 2,345,35,P2,4,81
7224,Santosh Dhaba Banjara,"North Indian,Chinese,South Indian",300,Road No 12,2127,172,BLANK,3.2,118
7225,Brownbear,"Continental,Italian",100,Prakash nagar,271,-,P2,3.4,30
7226,The Almighty Dining Perfection,"North Indian,Chinese",250,ICRISAT Colony,607,-,P3,2.7,13
7232,Kumbakh Restaurant,"North Indian,Andhra",300,P Janardhan Reddy Nagar,391,-,P2,3.4,160
7233,Jonathan's Kitchen,"North Indian,Italian",1200,Madhava Reddy Colony,382,-,P0,-,-
7234,Komatose,"North Indian,Chinese,Japanese",2000,Nanakramguda,29,-,P1,-,-
7235,Subway,"American,Fast Food",500,Road No 1,1996,289,P3,3.5,82
7238,Amrutha Anand Bhavan,"Chinese,South Indian",300,Dharmareddy colony,1531,-,P5,3.4,24
7241,Mughlai Express,"North Indian,Biryani,Mughlai",800,Dwarka,358,-,P1,-,-
7243,Mr. Iscreamer's Frozen Kingdom,Desserts,250,Hitech City,131,82,P2,-,-
7245,Raju Gari Palle Vindhu,"North Indian,Chinese,South Indian",250,Puppalaguda,377,-,P2,-,-
7247,Varma's - The Taste of King's Kitchen,Andhra,300,Hitech City Main Rd,269,119,BLANK,2.6,9
7248,Brundavan Food Court,"Chinese,Indian,Tandoor",350,Nizampet X roads,434,-,P4,-,-
7249,Kerala Kitchen,"North Indian,Kerala",400,Defence Colony,352,-,P5,-,-
7253,Lucky Biriyani House,"Chinese,Biryani,Tandoor",200,Sanathnagar Road,559,50,BLANK,-,-
7254,Food United  (Undri),"American,Fast Food",350,Dorabjee Heritage Mall Undri,89,-,BLANK,3.5,122
7255,Food United,"American,Fast Food",350,Seasons Mall,228,-,P5,3.3,144
7256,Food United,"American,Fast Food",350,Salunkhe Vihar Road,291,-,P5,3.2,144
7258,Linto Coffe,"American,Cafe,Pizzas",300,Jayanagar,619,-,P1,3.5,305
7266,Kolkata Hot Kathi Rolls & Tandoori Momos,Fast Food,200,"Sant Nagar, East of Kailash",358,-,BLANK,-,-
7268,Mughal's Rasoi,"North Indian,Chinese,Mughlai",450,"Sant Nagar, East of Kailash",278,-,BLANK,3.2,41
7269,The Chef,"North Indian,Chinese",600,Dwarka,96,-,BLANK,-,-
7272,Feeast@East,"North Indian,Biryani,Bengali",600,"Matunga, Wadala",236,-,P2,2.5,55
7275,Sukh Sagar,"North Indian,Chinese,South Indian,Chaat",200,Jayanagar,549,-,P2,-,-
7277,Chung Fa,"Chinese,Asian",500,East Street,370,-,P1,3.7,471
7281,Don't Cook at Home,"Mughlai,North Indian,Chinese,Biryani",500,Dwarka,69,-,P3,-,-
7282,Hotel Silver Seven,"North Indian,Chinese,South Indian,Seafood",450,"Opposite Bajaj Auto factory, near Kings court restaurant",269,-,P1,3.5,146
7283,Paradise Biryani,"North Indian,Biryani",600,80 Feet Road,4585,-,P1,3.7,780
7284,Burger 69 & More,"American,Fast Food,Cafe",350,Salunkhe Vihar Road,638,-,P3,2.7,30
7286,Curries and Pickles,"North Indian,Andhra,Biryani",400,Sai Baba Temple Road,122,-,P3,-,-
7287,Curries and Pickles,"North Indian,Andhra,Biryani",400,Garudacharpalya Main Road,333,-,P3,-,-
7290,Delhi Down Town,"North Indian,Chinese",400,Deep Bunglow Chowk,276,-,P1,3.4,373
7292,Udaipuri,"Chinese,Rajasthani",500,DLF Phase 4,80,-,P2,4,181
7298,ZZungry,"North Indian,South Indian",500,5th Main Road,219,-,P1,3.9,198
7299,Keventers,Beverages,400,Select City Walk,87,-,P1,3.9,390
7300,Keventers Vasant Kunj,Beverages,400,DLF Promenade,185,-,P1,3.7,157
7301,Adupadi,"Chettinad,South Indian",700,Prestige Shantiniketan,29,-,P3,-,-
7302,Kuddu Di Rasoi,North Indian,350,Dwarka,403,-,P2,3.4,64
7304,Rainbow Juice Centre,"Beverages,Juices",250,Hiranandani Gardens,939,-,P2,2.9,11
7305,Rainbow Juice Centre,"Fast Food,Beverages,Juices",250,Hiranandani Hospital,292,-,BLANK,-,-
7306,Tandoor ka Zaika,"North Indian,Chinese,Fast Food",450,Janakpuri,80,-,P3,0,0
7307,Le Pain Quotidien,"Desserts,Italian,European,Cafe,Mediterranean,Bakery",2000,Hiranandani Gardens,406,2,P1,4.2,992
7309,Le Pain Quotidien,"Desserts,Italian,European,Cafe,Mediterranean,Bakery",2000,BKC,89,1,P1,3.9,1119
7311,Tandoor Bar-be-que,"Mughlai,North Indian",600,Janakpuri,531,-,P2,3.5,137
7312,Achayyan's,"Kerala,South Indian",400,80 Feet Road,2254,-,P2,3.4,315
7316,Chakh Le India,North Indian,200,Munnekolal,432,-,BLANK,2.6,4
7317,Chakh Le India,North Indian,200,Aecs Layout,1121,1,P3,3.2,74
7319,Rangla Punjab,"North Indian,Chinese,Seafood,Biryani",500,New DP Road,623,39,P5,3.1,199
7321,6th Street Yogurt,Desserts,300,Hill Road,181,24,P2,3.6,109
7322,6th Street Yogurt,Desserts,300,Warden Road,238,23,P2,3.6,112
7324,The Chocolate Hub,"Desserts,Cafe,Bakery",300,Opposite HDFC Bank,96,-,P5,-,-
7325,Burger Point,Fast Food,200,Huda Market,2359,-,P3,-,-
7326,Cocoa Bakes,Desserts,200,Jayanagar,45,-,P5,-,-
7327,MM Maroosh,"North Indian,Fast Food,Lebanese",600,Carter Road,287,-,P2,2.2,160
7329,MM Maroosh,"North Indian,Fast Food,Lebanese",600,Oberoi Mall,490,-,P2,2.6,241
7330,MM Maroosh,"North Indian,Fast Food,Lebanese",600,Pheonix Market City,353,-,P2,2.3,144
7333,MM Maroosh,"North Indian,Fast Food,Lebanese",600,Inorbit Mall,287,-,P2,2.5,172
7334,Ray's Cafe and Pizzeria,"Italian,Cafe",1400,Bandra West,619,-,P2,4,999
7335,MM Maroosh,"North Indian,Fast Food,Lebanese",600,Oshiwara,270,29,P2,2.2,246
7336,MM Maroosh,"North Indian,Fast Food,Lebanese",600,"Shivaji Park, Dadar",1065,-,P2,2.2,167
7337,MM Maroosh,"North Indian,Fast Food,Lebanese",600,Yari Road,163,8,P2,2.5,144
7339,MM Maroosh,"North Indian,Fast Food,Lebanese",600,Worli,1344,1,P2,3,602
7340,Chinese Valley,"Chinese,Thai",450,Dwarka,80,-,P2,3,88
7341,Shiro,"Asian,Japanese",3000,Vittal Mallya Road,236,1,P1,-,-
7347,Papa John's,"American,Fast Food,Pizzas",750,Maleshwaram,362,-,P2,2.9,94
7348,Papa John's,"American,Fast Food,Pizzas",750,7th Phase,146,-,P3,2.4,61
7351,Papa John's,"American,Fast Food,Pizzas",750,6th Block,549,-,P2,2.5,256
7353,Papa John's,"American,Fast Food,Pizzas",750,Forum Value Mall,85,-,P3,2.5,40
7354,Papa John's,"American,Fast Food,Pizzas",750,Next To Kadamba Hotel,193,-,P5,3,48
7355,Burger King,Fast Food,500,Infiniti Mall,1082,-,P1,3.4,609
7360,Food United,"American,Fast Food",450,Hill Road,142,-,P2,3.8,160
7361,Desserted,"Biryani,Desserts,Italian",250,Vasanth Nagar,694,-,P1,-,-
7363,Apsara Ice Cream,"Desserts,Ice Cream",200,Lokhandwala Market,190,63,P2,-,-
7364,Apsara Ice Cream,"Ice Cream,Desserts",200,Galleria Mall,1095,-,P1,4.2,281
7365,Chef's Kitchen,"North Indian,Fast Food,Bakery",600,Jalvayu Towers,246,-,P3,-,-
7367,The Pastry Hut,"Desserts,Bakery",150,Palam Vihar,52,-,P2,3,15
7370,Yalla Yalla,Middle Eastern,500,Andheri West,395,113,P2,3.6,368
7372,Fit Kitchen,"North Indian,Continental",500,Andheri West,46,-,P2,3.1,153
7376,8 Food,"Fast Food,Healthy Food",650,"S'Cruz, Bandra East",126,-,P2,3.4,264
7377,Giani,"Desserts,Ice Cream",300,Nirvana Sector 50,755,-,P4,3.6,112
7379,Vero Gusto,Healthy Food,350,Malviya Nagar,503,-,P3,4.1,149
7381,Hot n Spice,"North Indian,Chinese",600,Dwarka,169,-,P3,-,-
7382,Crosta Gourmet Pizza & more,"Italian,Pizzas",600,Mini DDA Market,75,-,P1,3.7,185
7405,Falafel's,Lebanese,600,Tardeo,1017,1,P1,3.2,149
7407,Punjabi Hatti,"North Indian,Chinese,Biryani,Tandoor",500,Opp Maruti Showroom Viman Nagar Chowk,1520,256,P4,3.3,163
7408,Paradise,"North Indian,Chinese,Biryani",600,Street No 8,6679,-,P3,3.8,240
7409,Paradise,"North Indian,Chinese,Biryani",600,Green Hills,5853,-,P5,3.2,236
7411,Paradise,"North Indian,Chinese,Biryani",400,Mayur Marg,10190,-,P0,3.9,653
7412,Paradise,"North Indian,Chinese,Biryani",600,Imax Road,96,-,P0,-,-
7413,Falahaar,"Fast Food,Beverages",200,Gangadham,322,-,P1,3.7,190
7414,Smokin' Joe's,"American,Fast Food",400,Satara Road,955,-,P5,2.1,91
7415,Delhi Kitchen,"North Indian,Biryani",500,Dp Road,508,-,P1,-,-
7418,Cafe Bistro,Cafe,250,Satara Road,85,-,P0,-,-
7420,@ Mad Monkey,"Chinese,Italian,Cafe",800,GTB Nagar,131,-,P1,3.7,349
7421,Akshaya Swagruha Foods,Desserts,150,Yellareddyguda,181,-,P2,-,-
7426,Papa John's,"American,Fast Food",400,Hitech City,558,-,P5,2.1,215
7427,Zomoz,Fast Food,100,Casa Rouge Lane,429,134,P2,-,-
7430,Papa John's,"American,Fast Food",800,Tolichowki Main Road,397,-,P5,2.6,22
7431,Ginger Tiger,Chinese,2000,100 Feet Road,99,-,P1,-,-
7433,Biryani Mane,"North Indian,Biryani",500,Chinappa Layout,296,-,P5,-,-
7436,Desserts In Dessert,Desserts,300,GTB Nagar,52,-,BLANK,-,-
7437,Viva Italia,"American,Italian",450,Road no 10,1070,478,P3,-,-
7441,Snack Time,Fast Food,200,Gachibowli Miyapur Rd,1361,-,P2,-,-
7444,Khaanagiri,North Indian,200,pjr nagar,1044,540,P5,3.2,60
7445,Juicycle,Juices,150,Jubilee Hills,65,-,BLANK,-,-
7450,Papa John's,"Italian,Fast Food",400,Senapati Bapat Road,126,-,P3,2.6,192
7457,Igloo Cafe,"Desserts,Cafe,Ice Cream",300,James Long Sarani,236,-,P2,3.4,118
7458,Tandoori Darbar,"North Indian,Chinese",700,Diamond Harbour Road,488,-,P1,3.4,295
7460,Marufaz,"Mughlai,Indian,Tandoor",500,opposite ajanta cinema hall,369,1,P1,3.6,278
7461,Tastebuds,"North Indian,Chinese",500,near M.P. Birla School,79,-,P5,3.4,67
7463,Hao Chi,Chinese,350,near Parnashree bus stop,2128,-,P2,3.5,147
7464,Chopstick,Chinese,400,Dhopapara,914,-,P3,3.4,198
7467,RImi Restaurant,"North Indian,Chinese",500,near ajanta cinema hall,20,-,P3,-,-
7468,China Zone,Chinese,400,behala,165,-,P3,-,-
7469,Nandini,"North Indian,Chinese,Tibetan",500,near 14 no. Bus stand,340,-,P2,2.7,162
7471,Sharma Brothers,Street Food,300,Bhawanpur,500,-,P3,-,-
7476,Aminia-Behala,"Biryani,Mughlai",600,Diamond Harbour Road,2113,1,P3,3.7,318
7478,The Quince,"North Indian,Chinese",500,opposite MerlinJabakusum,9,-,P3,-,-
7482,Tilak's The Diners,"North Indian,Chinese",500,GTB Nagar,179,-,P2,3.1,137
7486,Balaji Santosh Family Dhaba,North Indian,300,Hitech City Road,484,-,P5,2.7,44
7487,Flavours Toast,Fast Food,100,Gangadham,874,-,P1,-,-
7489,Mr. Iscreamer's Frozen Kingdom,Desserts,250,Rajiv Nagar,122,2,P5,-,-
7490,Via China Town (Madhapur),Chinese,150,Vittal Rao Nagar,169,-,P3,3.6,69
7491,Papa John's,Italian,750,Okkiyampet,155,-,P1,2.2,63
7493,Papa John's,Italian,750,Palavakkam,280,-,P1,2.2,111
7494,Wangs Kitchen,Chinese,750,Abhiramapuram,533,-,P1,2.7,23
7495,Tibbs Frankie,Street Food,100,Chamiers Road,128,-,BLANK,-,-
7497,Cream Stone,"Ice Cream,Desserts",350,Hitech City Road,5608,1134,P2,4.4,189
7500,Papa John's,"Italian,Fast Food",400,Karve Road,370,-,P5,2.3,237
7501,Adam Bakers,"Bakery,Arabian",200,Tolichowki main road,680,1,P2,-,-
7503,Scoops Fabson icecream,"Chaat,Ice Cream",200,Shaikpet Dargah Road,139,42,P5,-,-
7505,Food Zone 3,"Chinese,Indian,Tandoor",200,Tolichowki Main Road,551,34,P2,-,-
7511,Mataam Al Yamani,Arabian,300,Tolichowki main road,1312,394,P1,-,-
7522,Nandu's Paratha,North Indian,300,Near Gagan Vihar Society,465,1,P1,-,-
7524,Corn Club,Fast Food,150,FC Road,161,-,P1,3.7,215
7528,Balaji Family Dhaba & Caterers,"North Indian,Chinese",450,Vegetable Market,1952,127,P2,-,-
7529,Akshaya Foods,Desserts,150,Nizampet Road,100,-,BLANK,-,-
7531,Twist Of Taste,"Chinese,Mughlai,Indian",500,Sant Nagar,8,3,BLANK,3.1,112
7532,Juicy Momos,Street Food,250,5th Block,286,42,P3,-,-
7533,Baba Chatkora,"North Indian,Street Food",200,BTM,661,-,P1,4.1,423
7534,Currylicious,"Goan,Chettinad,Kerala,Mangalorean",400,Thanisandra,236,-,P3,2.7,19
7536,Punjabi Food Point,Punjabi,250,Bellandur,527,-,BLANK,2.8,43
7537,The Runaway Chef,"American,European,Mediterranean,Middle Eastern,Indian,Asian",500,Measthry Playa,186,-,P1,3.7,148
7541,Thalassery Restaurant,"North Indian,Chinese,Kerala",500,ITPL Main Road,3831,2,P3,2.4,203
7543,Big Red Box,"Cafe,Continental",350,GTB Nagar,214,50,P2,3.8,691
7545,Burger Xpress,Fast Food,200,"Near Batra Cinema, Main Road",375,-,P2,-,-
7547,Tea Trails,"Fast Food,Cafe",350,BKC,53,-,P2,3.2,162
7551,Dum Matka,Biryani,500,Jog-Gor,398,27,P2,2.9,126
7561,Bombay Burgers,Fast Food,200,Ghatkopar West,284,-,BLANK,2.6,24
7562,Am-Pm Food Court,"Arabian,South Indian",150,Tolichowki,265,150,BLANK,-,-
7564,Nawab House,Biryani,250,"Military Road, Marol",377,58,P3,3.3,55
7565,Mauja,"North Indian,Biryani,Mughlai",700,Andheri West,125,42,P2,3.2,252
7566,Shiro,"Thai,Asian,Japanese,Malaysian",1500,P Budhkar Marg,115,3,P1,-,-
7570,Daawat-E-Rajasthan,"North Indian,Rajasthani,Mughlai",500,Krishna Garden Appartment,24,-,BLANK,0,3
7571,Southy,South Indian,400,"Kingsway Camp, Delhi University",391,-,P2,2.6,141
7574,Sagar Ratna,"North Indian,Chinese,South Indian",450,GTB Nagar Metro Station,296,-,P1,2.4,151
7580,Shahji's,North Indian,300,GTB Nagar,656,-,P3,2.8,60
7584,Chaayos,"Desserts,Italian,Cafe,Indian",250,Community Centre,460,5,P2,3.6,126
7585,Da Pizza Corner,"Italian,Pizzas",500,Malviya Nagar,36,-,P3,-,-
7586,Chicago Pizza,"Fast Food,Pizzas",800,DLF Promenade Mall,35,-,P5,2.8,63
7595,Refuel,Beverages,100,GTB Nagar,48,-,P3,-,-
7598,Cafe Chokolade,Desserts,100,Gangadham,119,-,P5,-,-
7600,High on Burgers,Fast Food,250,Safdarjung,498,-,P5,3.4,40
7602,Aam Aadmi Pakwaan,"North Indian,Chinese,South Indian",400,Kamla Nagar,3,1,P1,3.7,790
7604,Grill Inn,Fast Food,400,"Outram Lines, Mukherjee Nagar",669,-,P2,3.1,147
7605,Grain Bell Restaurant,"North Indian,Chinese",500,GTB Nagar,248,39,P2,2.7,85
7606,Mr. Crust Bakers,"Desserts,Fast Food,Bakery",400,GTB Nagar,271,-,P1,-,-
7609,Krustys Bistro,"Pizzas,Cafe,Continental,Italian,Mediterranean,European",350,Near Karishma Society,423,-,P1,3.8,452
7612,City Socialite,"Continental,Italian,Cafe",800,Hauz Khas,139,-,P1,4,542
7615,The Real Green Cafe,"Cafe,Bakery",500,"North Main Road, Koregaon Park",137,-,P0,4.2,214
7622,Chowringhee,Fast Food,200,GTB Nagar,241,-,P2,3.5,68
7625,Rustom's,Parsi,600,Hauz Khas,26,-,P1,-,-
7626,Sethis,North Indian,400,Pacific Mall,102,-,P3,3.5,66
7627,Giani,Desserts,250,Satyaniketan,266,19,P2,3.4,32
7631,Foodie.com,"Fast Food,Juices",150,Shivam Road,198,-,P5,-,-
7633,Lassi Shop,Cafe,100,1st Block,419,-,P4,3.4,36
7635,Healthy Restaurant Curry Point,"Chinese,Biryani,Indian,Tandoor",350,Sanath Nagar,70,-,P5,-,-
7640,Apsara Ice Cream,"Desserts,Ice Cream",200,Matunga East,466,-,P2,3.8,74
7641,Apsara Ice cream,"Desserts,Ice Cream",200,Charni Road,287,61,P1,3.7,19
7642,Apsara Ice Cream,"Desserts,Ice Cream",200,Malabar Hill,214,-,P1,3.8,68
7643,Apsara Ice Cream,"Desserts,Ice Cream",200,Dj Road,94,-,P2,3.7,96
7661,Al Bake,"Mughlai,North Indian",650,Community Centre,1221,32,P1,3.8,1255
7663,Where's My Cone ?,"Desserts,Ice Cream",250,Opposite Golden Tobacco Company,155,18,P5,-,-
7664,Bake & Brew,"Desserts,Cafe,Bakery",550,Vile Parle East,23,-,P2,-,-
7673,Baskin Robbin-Park Street,"Desserts,Ice Cream",400,Dharmatala,91,-,P4,-,-
7674,Mama mia!Diamond Plaza,"Desserts,Ice Cream",300,Diamond Plaza Mall,220,-,P4,-,-
7675,Baskin Robbin-Ajaynagar,"Desserts,Ice Cream",400,"Survey Park, Ajaynagar",243,-,P3,-,-
7676,Blue Poppy Express,"Bhutanese,Chinese,Nepalese,Tibetan",350,City Centre 1,675,-,P5,-,-
7680,Koshe Kosha- Chinar Park,Bengali,500,Chinarpark,390,-,P3,3.6,177
7681,Icy Fusion- Lake Town,"Desserts,Ice Cream",350,Near Jaya Cinema Hall,167,-,P1,-,-
7682,Lazeez Express-Chinar Park,"North Indian,Chinese",500,Rajarhat Main Road,346,-,P5,2.6,256
7683,The Orient,"Chinese,Thai",1700,Rajarhat-New Town,17,-,P1,-,-
7684,Mama mia!CC2,"Desserts,Ice Cream",300,Rajarhat,115,-,P5,3.3,61
7685,Toaste Adda - Lake Town,Fast Food,200,Near Jaya Cinema Hall,187,-,P3,3.6,187
7686,Afraa Deli-CC2,"Cafe,Continental,Fast Food",500,City Centre 2,115,-,P1,-,-
7687,Rang de Basanti Dhaba-Lake Town,North Indian,700,Jessore Road,520,-,P1,3.6,675
7689,Buddha Bites-Jessore Road,Chinese,750,Jessore Road,407,-,P1,3.8,305
7690,Aminia- Chinar Park,"Biryani,Mughlai",600,Rajarhat-New Town,2601,-,P1,3.7,1198
7691,Aminia - Jessore Road,"Biryani,Mughlai",600,Jessore Road,3173,-,P1,3.6,834
7692,NPG Restaurants,"North Indian,Mughlai",600,Rajarhat-New Town,87,-,P5,2.6,22
7693,Snow Ball,"Fast Food,Street Food",150,Lake Town,62,-,P3,-,-
7694,Krish Kitchen,"Chinese,Fast Food",200,Dumdum Park,270,-,BLANK,-,-
7700,Advieh - Celesta,"North Indian,Chinese,Continental",1000,VIP Road,19,-,P2,-,-
7703,Chopsticks,Chinese,600,Dumdum Park,494,-,P5,-,-
7706,Mehfil,"North Indian,Fast Food,Mughlai",350,Near Jaya Cinema Hall,118,-,BLANK,-,-
7707,Paramparaa,"North Indian,Chinese",450,Dum Dum Park,400,-,P5,-,-
7708,Mum's Kitchen,"North Indian,Chinese",350,Dum Dum Park,312,-,P5,-,-
7709,Cloud 9,"Chinese,Continental,Cafe",700,Rajarhat New Town,139,-,P2,3.5,170
7710,Blue Nile,"North Indian,Chinese,Continental",700,City Centre 2,118,-,P1,-,-
7712,Mitra Cafe-Baguihati,"North Indian,Fast Food",300,VIP Road,925,-,P1,-,-
7713,Mitra Cafe-Golpark,"North Indian,Fast Food",300,Golpark,1566,-,P2,-,-
7720,Cupcakes Amore,"Desserts,Bakery",400,Alwarpet,41,-,P1,3.6,60
7722,Mr.Hong's Chinese,Chinese,300,Kottivakkam,799,53,P1,3.5,103
7726,Samco,"North Indian,Chinese,Biryani,Kerala,Mughlai,Arabian",500,Eldams Road,1898,237,P1,3.6,391
7731,Hungry Birds,Fast Food,200,Pratap Nagar Road,19,-,BLANK,-,-
7734,Pind Haveli Punjabi Theme Restaurant,"Chinese,Biryani,Indian,Tandoor",300,Gowlidoddi Road,547,5,BLANK,2.4,54
7737,Bagicha Corner,"Desserts,Fast Food",300,"Opp Aurora Towers, MG Road",122,-,P1,4.1,273
7740,Zaika Spice Cream,"Desserts,Ice Cream",100,Ghole Road,19,-,P1,-,-
7742,Cafe Chokolade (Adinath Complex),"Desserts,Cafe",200,Satara Road,132,-,P5,3,8
7758,The Gr8 Taste Of India,"North Indian,Chinese,Fast Food",500,Udyog Vihar,77,-,P2,3,12
7762,Oriental Wok,Chinese,400,Malviya Nagar,70,-,P2,3.5,116
7764,The Thickshake Factory,"Desserts,Juices",350,Film Nagar,783,95,P2,3.9,90
7766,The Thickshake Factory,"Desserts,Juices",350,Gachibowli- Miyapur Road,2477,784,BLANK,-,-
7773,The Thickshake Factory,"Desserts,Juices",350,Pg Road,613,79,P3,3.8,136
7775,Gangotree,"Desserts,Fast Food,Street Food",300,Cathedral Road,2835,-,P1,-,-
7776,The Kati Roll Shop,Street Food,250,Cathedral Road,2481,183,P1,3.9,232
7777,The Fruit Shop On Greams Road,Juices,300,Cathedral Road,2724,119,P0,4.1,189
7778,Royal Sandwich,"Fast Food,Cafe",200,TTK Road,2318,-,P1,-,-
